-8.964966 -6.558777 -5.779358 -8.185547 -6.499268
-9.674622 -7.260681 -6.526917 -9.043823 -7.232483
-0.1871338 -3.982666 -2.137329 -0.536438 1.085632
-2.310852 -4.967529 -4.495667 -4.733276 -5.158386
-5.821533 -5.455872 -3.893372 -7.355957 -5.306519
-5.504578 -5.449768 -4.015991 -7.62561 -5.264893
-9.141602 -8.519409 -6.361511 -9.822205 -7.378723
-9.447571 -8.420837 -6.581055 -9.728027 -7.07019
-4.306885 -2.904541 -1.359131 4.213989 -5.165466
-1.381104 -4.953552 -2.155151 -1.477966 -3.14209
-8.969788 -6.357361 -4.102905 -9.028931 -5.540344
-4.678162 -5.489258 -3.27832 -0.9795532 -0.3510742
-3.499878 -4.991577 -1.971191 -5.356995 -3.445312
-6.539124 -6.570007 -3.724609 -7.216675 -6.273926
-7.523926 -6.543457 -5.080383 -8.093262 -6.799866
-7.902588 -7.202087 -6.762634 -11.35455 -9.700867
-3.89978 -3.878418 3.126526 -6.608704 -6.217651
-8.03833 -7.730042 -6.819275 -10.25378 -8.793518
-8.285156 -7.814514 -7.360046 -10.4386 -9.11261
-8.320984 -8.26825 -7.424377 -10.38824 -9.071106
-8.203918 -8.052856 -6.760864 -9.075623 -8.654846
-4.108521 1.018677 -3.096924 -3.508972 -3.642334
-5.18158 1.805176 -4.61261 -7.052734 -3.973145
-8.609985 -6.228088 -5.271545 -9.187134 -5.728149
-8.413391 -6.098572 -5.311584 -8.827332 -5.770081
-4.065796 -1.248596 0.04522705 -0.9157715 -0.8772583
-5.667664 -4.526184 -2.750305 -3.581726 1.282471
